step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
744,1524456,744,0.1251700078824617,1.0,1.0,,,,,,,,,
745,1526505,745,0.11067275489221572,0.0,0.8461538461538461,,,,,,,,,
746,1528554,746,0.1123445323230879,0.0,0.9333333333333333,,,,,,,,,
747,1530603,747,0.08581607436003783,1.0,1.0,,,,,,,,,
748,1532652,748,0.11451948092200713,1.0,1.0,,,,,,,,,
749,1534701,749,0.10195790977238893,0.0,0.9,,,,,,,,,
750,1536750,750,0.09285633448803683,0.0,0.7857142857142857,,,,,,,,,
751,1538799,751,0.12152132628272226,1.0,1.0,,,,,,,,,
752,1540848,752,0.08450501101377234,0.0,0.7857142857142857,0.14553044561091308,1.0,1.0,,,,,,
753,1542897,753,0.12195930802910293,1.0,1.0,,,,,,,,,
754,1544946,754,0.11799880023849162,1.0,1.0,,,,,,,,,
755,1546995,755,0.09574946999015951,0.0,0.8461538461538461,,,,,,,,,
756,1549044,756,0.11058036014760919,0.0,0.9375,,,,,,,,,
757,1551093,757,0.09415860467307471,0.0,0.9333333333333333,,,,,,,,,
758,1553142,758,0.10826057790360802,0.0,0.9444444444444444,,,,,,,,,
759,1555191,759,0.11046218463615774,0.0,0.9166666666666666,,,,,,,,,
760,1557240,760,0.10242129585877097,0.0,0.9285714285714286,,,,,,,,,
761,1559289,761,0.11209198387735139,0.0,0.8,,,,,,,,,
762,1561338,762,0.10556297070207288,0.0,0.8461538461538461,,,,,,,,,
763,1563387,763,0.10718079005212983,0.0,0.7692307692307693,,,,,,,,,
764,1565436,764,0.09136063968101832,0.0,0.8666666666666667,,,,,,,,,
765,1567485,765,0.08655206680139715,0.0,0.9375,,,,,,,,,
766,1569534,766,0.1175760013562105,0.0,0.9333333333333333,,,,,,,,,
767,1571583,767,0.10439850705525636,1.0,1.0,,,,,,,,,
768,1573632,768,0.11434823416379869,1.0,1.0,,,,,,,,,
769,1575681,769,0.12710837202690356,1.0,1.0,,,,,,,,,
770,1577730,770,0.07518113694999815,0.0,0.8333333333333334,,,,,,,,,
771,1579779,771,0.09673241664741117,0.0,0.9230769230769231,,,,,,,,,
772,1581828,772,0.10099613691949547,0.0,0.9411764705882353,,,,,,,,,
773,1583877,773,0.09186839612630737,0.0,0.8235294117647058,,,,,,,,,
774,1585926,774,0.10049192816446084,0.0,0.8,,,,,,,,,
775,1587975,775,0.10911497219031627,1.0,1.0,,,,,,,,,
776,1590024,776,0.09465157195617527,0.0,0.8947368421052632,,,,,,,,,
777,1592073,777,0.09049128427492605,1.0,1.0,,,,,,,,,
778,1594122,778,0.08879352367875556,0.0,0.9333333333333333,,,,,,,,,
779,1596171,779,0.108496580127927,1.0,1.0,,,,,,,,,
780,1598220,780,0.07206799971428403,0.0,0.8666666666666667,,,,,,,,,
781,1600269,781,0.10328183929896675,1.0,1.0,,,,,,,,,
782,1602318,782,0.11276658357733892,0.0,0.6666666666666666,,,,,,,,,
783,1604367,783,0.11447187876032625,0.0,0.9,,,,,,,,,
784,1606416,784,0.11510432736947548,0.0,0.7857142857142857,,,,,,,,,
785,1608465,785,0.12476245969939288,0.0,0.8571428571428571,,,,,,,,,
786,1610514,786,0.1233746856298116,0.0,0.8333333333333334,,,,,,,,,
787,1612563,787,0.08936270937833257,0.0,0.9285714285714286,,,,,,,,,
788,1614612,788,0.07179854268463996,0.0,0.9285714285714286,,,,,,,,,
789,1616661,789,0.08739876642373429,1.0,1.0,,,,,,,,,
790,1618710,790,0.11298595943117498,0.0,0.875,,,,,,,,,
791,1620759,791,0.09031289622349661,0.0,0.9333333333333333,,,,,,,,,
792,1622808,792,0.08323560969504379,0.0,0.9411764705882353,,,,,,,,,
793,1624857,793,0.11069000419273006,0.0,0.9333333333333333,,,,,,,,,
794,1626906,794,0.10901359538060054,0.0,0.9285714285714286,,,,,,,,,
795,1628955,795,0.07346328397708324,0.0,0.9333333333333333,,,,,,,,,
796,1631004,796,0.08015525491341305,1.0,1.0,,,,,,,,,
797,1633053,797,0.09436950266946477,0.0,0.9285714285714286,,,,,,,,,
798,1635102,798,0.12117638516877602,0.0,0.9230769230769231,,,,,,,,,
799,1637151,799,0.08388272635477795,0.0,0.9375,,,,,,,,,
800,1639200,800,0.11679585902468266,1.0,1.0,,,,,,,,,
801,1641249,801,0.123129131116022,0.0,0.8666666666666667,,,,,,,,,
802,1643298,802,0.10553698706400447,1.0,1.0,,,,,,,,,
803,1645347,803,0.0925414048813272,0.0,0.9333333333333333,,,,,,,,,
804,1647396,804,0.1231136641983317,0.0,0.8666666666666667,,,,,,,,,
805,1649445,805,0.12295787926562322,0.0,0.8333333333333334,,,,,,,,,
806,1651494,806,0.10278428917602574,1.0,1.0,,,,,,,,,
807,1653543,807,0.0824909674441037,0.0,0.9,,,,,,,,,
808,1655592,808,0.08978459496685165,0.0,0.9333333333333333,,,,,,,,,
809,1657641,809,0.12008421128654827,0.0,0.9375,,,,,,,,,
810,1659690,810,0.08642143057412346,0.0,0.8461538461538461,,,,,,,,,
811,1661739,811,0.09438662920146176,1.0,1.0,,,,,,,,,
812,1663788,812,0.07741696945375932,1.0,1.0,,,,,,,,,
813,1665837,813,0.07589639498887028,0.0,0.8666666666666667,,,,,,,,,
814,1667886,814,0.11916837907079145,1.0,1.0,,,,,,,,,
815,1669935,815,0.1229099357017939,1.0,1.0,,,,,,,,,
816,1671984,816,0.05946335732737516,0.0,0.9285714285714286,,,,,,,,,
817,1674033,817,0.09453186693434631,0.0,0.9285714285714286,,,,,,,,,
818,1676082,818,0.12128540260097254,0.0,0.875,,,,,,,,,
819,1678131,819,0.10997290295857823,0.0,0.8333333333333334,,,,,,,,,
820,1680180,820,0.11542638336433116,1.0,1.0,0.10027362234752925,1.0,1.0,,,,,,
821,1682229,821,0.09634322374216892,1.0,1.0,,,,,,,,,
822,1684278,822,0.10684563096270598,0.0,0.9375,,,,,,,,,
823,1686327,823,0.11765774110096344,1.0,1.0,,,,,,,,,
824,1688376,824,0.10044338288787288,1.0,1.0,,,,,,,,,
825,1690425,825,0.10244492834935218,0.0,0.9230769230769231,,,,,,,,,
826,1692474,826,0.09256939225390629,1.0,1.0,,,,,,,,,
827,1694523,827,0.08962106386540375,1.0,1.0,,,,,,,,,
828,1696572,828,0.08841529193975808,0.0,0.7692307692307693,,,,,,,,,
829,1698621,829,0.09852708282402342,0.0,0.75,,,,,,,,,
830,1700670,830,0.09765348648329025,0.0,0.9333333333333333,,,,,,,,,
831,1702719,831,0.09801026198671062,0.0,0.8571428571428571,,,,,,,,,
832,1704768,832,0.10807471699606033,1.0,1.0,,,,,,,,,
833,1706817,833,0.06908890603864848,0.0,0.9411764705882353,,,,,,,,,
834,1708866,834,0.11539604545068521,1.0,1.0,,,,,,,,,
835,1710915,835,0.07461278941285249,0.0,0.875,,,,,,,,,
836,1712964,836,0.09010280157222307,1.0,1.0,,,,,,,,,
837,1715013,837,0.11416092210275208,0.0,0.6923076923076923,,,,,,,,,
838,1717062,838,0.10717237543833569,0.0,0.9333333333333333,,,,,,,,,
839,1719111,839,0.11631923836846877,0.0,0.8666666666666667,,,,,,,,,
840,1721160,840,0.0786982070770677,1.0,1.0,,,,,,,,,
841,1723209,841,0.07986376230715134,0.0,0.8333333333333334,,,,,,,,,
842,1725258,842,0.09478204235946362,0.0,0.875,,,,,,,,,
843,1727307,843,0.11102881487019939,0.0,0.8461538461538461,,,,,,,,,
844,1729356,844,0.10157122274920002,0.0,0.9333333333333333,,,,,,,,,
845,1731405,845,0.08602903846365312,1.0,1.0,,,,,,,,,
846,1733454,846,0.1010853792342905,0.0,0.9285714285714286,,,,,,,,,
847,1735503,847,0.092054749344323,0.0,0.8666666666666667,,,,,,,,,
848,1737552,848,0.1188212308725635,1.0,1.0,,,,,,,,,
849,1739601,849,0.113445525215559,0.0,0.9333333333333333,,,,,,,,,
850,1741650,850,0.05936152260533774,1.0,1.0,,,,,,,,,
851,1743699,851,0.10084807408646715,1.0,1.0,,,,,,,,,
852,1745748,852,0.07872523345554057,0.0,0.9285714285714286,,,,,,,,,
853,1747797,853,0.08423703157487444,0.0,0.8571428571428571,,,,,,,,,
854,1749846,854,0.07254908382311356,1.0,1.0,,,,,,,,,
855,1751895,855,0.07740104963985733,1.0,1.0,,,,,,,,,
856,1753944,856,0.12662506004183383,0.0,0.9230769230769231,,,,,,,,,
857,1755993,857,0.11583727746806388,0.0,0.9444444444444444,,,,,,,,,
858,1758042,858,0.07654829571072172,0.0,0.8666666666666667,,,,,,,,,
859,1760091,859,0.05090031459870602,0.0,0.9285714285714286,,,,,,,,,
860,1762140,860,0.09814119702025778,0.0,0.9285714285714286,,,,,,,,,
861,1764189,861,0.11830477112983664,0.0,0.8947368421052632,,,,,,,,,
862,1766238,862,0.11245174900503435,1.0,1.0,,,,,,,,,
863,1768287,863,0.0967092315593442,0.0,0.9333333333333333,,,,,,,,,
864,1770336,864,0.10119742091250822,0.0,0.9230769230769231,,,,,,,,,
865,1772385,865,0.12273278535474992,0.0,0.9090909090909091,,,,,,,,,
866,1774434,866,0.12348688382447282,1.0,1.0,,,,,,,,,
867,1776483,867,0.1291082292404908,0.0,0.9166666666666666,,,,,,,,,
868,1778532,868,0.10594993172584269,0.0,0.875,,,,,,,,,
869,1780581,869,0.09811344093224507,1.0,1.0,,,,,,,,,
870,1782630,870,0.11145869688942278,1.0,1.0,,,,,,,,,
871,1784679,871,0.09507599075780138,1.0,1.0,,,,,,,,,
872,1786728,872,0.10851598760562059,0.0,0.8666666666666667,,,,,,,,,
873,1788777,873,0.10215038946524183,1.0,1.0,,,,,,,,,
874,1790826,874,0.09342524953799546,1.0,1.0,,,,,,,,,
875,1792875,875,0.1135946988284896,1.0,1.0,,,,,,,,,
876,1794924,876,0.09676942646886143,1.0,1.0,,,,,,,,,
877,1796973,877,0.09916641199041579,0.0,0.875,,,,,,,,,
878,1799022,878,0.1097436579969435,1.0,1.0,,,,,,,,,
879,1801071,879,0.12311710793067349,0.0,0.9285714285714286,,,,,,,,,
880,1803120,880,0.11686757587564033,1.0,1.0,,,,,,,,,
881,1805169,881,0.0937427267457625,0.0,0.9333333333333333,,,,,,,,,
882,1807218,882,0.0768526634954234,0.0,0.9230769230769231,,,,,,,,,
883,1809267,883,0.1167903131844183,0.0,0.875,,,,,,,,,
884,1811316,884,0.09539622570261883,0.0,0.8823529411764706,,,,,,,,,
885,1813365,885,0.06151522335196794,1.0,1.0,,,,,,,,,
886,1815414,886,0.12269874921359522,1.0,1.0,,,,,,,,,
887,1817463,887,0.12256879522807396,0.0,0.8333333333333334,,,,,,,,,
888,1819512,888,0.08980647036625666,0.0,0.8888888888888888,0.18705669698541671,0.0,0.0,,,,,,
889,1821561,889,0.07359329957612451,1.0,1.0,,,,,,,,,
890,1823610,890,0.09607112167028375,1.0,1.0,,,,,,,,,
891,1825659,891,0.05360934458850097,1.0,1.0,,,,,,,,,
892,1827708,892,0.10698758580421965,0.0,0.9,,,,,,,,,
893,1829757,893,0.0851828090198711,0.0,0.8181818181818182,,,,,,,,,
894,1831806,894,0.07943770402197925,0.0,0.8571428571428571,,,,,,,,,
895,1833855,895,0.08346962357448533,1.0,1.0,,,,,,,,,
896,1835904,896,0.06785123308599567,1.0,1.0,,,,,,,,,
897,1837953,897,0.09383719688228295,0.0,0.8125,,,,,,,,,
898,1840002,898,0.10539768662849006,1.0,1.0,,,,,,,,,
899,1842051,899,0.09576507684970195,1.0,1.0,,,,,,,,,
900,1844100,900,0.09617416057661346,1.0,1.0,,,,,,,,,
901,1846149,901,0.12952614347242714,1.0,1.0,,,,,,,,,
902,1848198,902,0.11918386327817215,1.0,1.0,,,,,,,,,
903,1850247,903,0.11136878325299324,1.0,1.0,,,,,,,,,
904,1852296,904,0.08350434448404652,1.0,1.0,,,,,,,,,
905,1854345,905,0.08222367029552383,0.0,0.8461538461538461,,,,,,,,,
906,1856394,906,0.11425125591896448,1.0,1.0,,,,,,,,,
907,1858443,907,0.1404967952930496,0.0,0.8571428571428571,,,,,,,,,
908,1860492,908,0.08104746301145994,0.0,0.8666666666666667,,,,,,,,,
909,1862541,909,0.10882217461160555,0.0,0.9230769230769231,,,,,,,,,
910,1864590,910,0.1093684954552712,0.0,0.9166666666666666,,,,,,,,,
911,1866639,911,0.12027012295215399,0.0,0.9375,,,,,,,,,
912,1868688,912,0.09841519806948758,1.0,1.0,,,,,,,,,
913,1870737,913,0.08844296533411042,0.0,0.9375,,,,,,,,,
914,1872786,914,0.08626506646614981,0.0,0.7142857142857143,,,,,,,,,
915,1874835,915,0.13578771960080088,1.0,1.0,,,,,,,,,
916,1876884,916,0.11806140507236781,0.0,0.9230769230769231,,,,,,,,,
917,1878933,917,0.08889206978350682,1.0,1.0,,,,,,,,,
918,1880982,918,0.08585977828727624,0.0,0.9333333333333333,,,,,,,,,
919,1883031,919,0.11283057443499533,0.0,0.8571428571428571,,,,,,,,,
920,1885080,920,0.08141389896166124,1.0,1.0,,,,,,,,,
921,1887129,921,0.08142627897828053,1.0,1.0,,,,,,,,,
922,1889178,922,0.10000821806760468,1.0,1.0,,,,,,,,,
923,1891227,923,0.09732592779362056,0.0,0.875,,,,,,,,,
924,1893276,924,0.11144168663083542,0.0,0.9333333333333333,,,,,,,,,
925,1895325,925,0.0907664839787908,0.0,0.9333333333333333,,,,,,,,,
926,1897374,926,0.0760285585091665,1.0,1.0,,,,,,,,,
927,1899423,927,0.09812590001129574,1.0,1.0,,,,,,,,,
928,1901472,928,0.07173224030721422,0.0,0.9166666666666666,,,,,,,,,
929,1903521,929,0.0835935527554173,0.0,0.9166666666666666,,,,,,,,,
930,1905570,930,0.10483458815968387,0.0,0.8461538461538461,,,,,,,,,
931,1907619,931,0.09196744484839123,1.0,1.0,,,,,,,,,
932,1909668,932,0.07319279160385378,0.0,0.9285714285714286,,,,,,,,,
933,1911717,933,0.11216615246801236,0.0,0.9230769230769231,,,,,,,,,
934,1913766,934,0.13732663002235163,0.0,0.9230769230769231,,,,,,,,,
935,1915815,935,0.10771285246339919,0.0,0.9411764705882353,,,,,,,,,
936,1917864,936,0.11640320701922618,1.0,1.0,,,,,,,,,
937,1919913,937,0.09786411419392135,1.0,1.0,,,,,,,,,
938,1921962,938,0.0718431642364909,0.0,0.9166666666666666,,,,,,,,,
939,1924011,939,0.1157692653555191,0.0,0.9166666666666666,,,,,,,,,
940,1926060,940,0.09504261927918475,1.0,1.0,,,,,,,,,
941,1928109,941,0.1382925399525986,0.0,0.8461538461538461,,,,,,,,,
942,1930158,942,0.08905769295293672,0.0,0.9333333333333333,,,,,,,,,
943,1932207,943,0.09179518978137524,1.0,1.0,,,,,,,,,
944,1934256,944,0.1094638781400687,1.0,1.0,,,,,,,,,
945,1936305,945,0.08930338264758239,0.0,0.8235294117647058,,,,,,,,,
946,1938354,946,0.10045954193435863,0.0,0.9333333333333333,,,,,,,,,
947,1940403,947,0.11054192365048168,0.0,0.875,,,,,,,,,
948,1942452,948,0.07591487767865436,1.0,1.0,,,,,,,,,
949,1944501,949,0.08969942147929902,0.0,0.9230769230769231,,,,,,,,,
950,1946550,950,0.11252776291373284,0.0,0.8666666666666667,,,,,,,,,
951,1948599,951,0.12523206908748957,1.0,1.0,,,,,,,,,
952,1950648,952,0.12427572687483804,0.0,0.875,,,,,,,,,
953,1952697,953,0.11529768350134927,0.0,0.8,,,,,,,,,
954,1954746,954,0.07988745899759128,1.0,1.0,,,,,,,,,
955,1956795,955,0.0807670195949334,0.0,0.9333333333333333,,,,,,,,,
956,1958844,956,0.09622796022129765,0.0,0.9285714285714286,0.06948014623373558,1.0,1.0,,,,,,
957,1960893,957,0.12305816547237022,1.0,1.0,,,,,,,,,
958,1962942,958,0.09987515711532535,1.0,1.0,,,,,,,,,
959,1964991,959,0.09198938740136112,1.0,1.0,,,,,,,,,
960,1967040,960,0.10823364239412998,1.0,1.0,,,,,,,,,
961,1969089,961,0.08207365175073783,1.0,1.0,,,,,,,,,
962,1971138,962,0.10536807526369779,1.0,1.0,,,,,,,,,
963,1973187,963,0.06690266125749375,0.0,0.9333333333333333,,,,,,,,,
964,1975236,964,0.0987424869535212,0.0,0.9411764705882353,,,,,,,,,
965,1977285,965,0.0995819604056115,0.0,0.9285714285714286,,,,,,,,,
966,1979334,966,0.10807048519649196,1.0,1.0,,,,,,,,,
967,1981383,967,0.07679560928467766,0.0,0.9333333333333333,,,,,,,,,
968,1983432,968,0.1451649039703325,1.0,1.0,,,,,,,,,
969,1985481,969,0.10957219561518895,1.0,1.0,,,,,,,,,
970,1987530,970,0.08004725431377137,1.0,1.0,,,,,,,,,
971,1989579,971,0.10216527298819279,1.0,1.0,,,,,,,,,
972,1991628,972,0.10892478552332821,0.0,0.9285714285714286,,,,,,,,,
973,1993677,973,0.1074767876389454,0.0,0.8823529411764706,,,,,,,,,
974,1995726,974,0.1107374871350543,0.0,0.9285714285714286,,,,,,,,,
975,1997775,975,0.10075366688037866,0.0,0.9230769230769231,,,,,,,,,
976,1999824,976,0.08706112801984042,1.0,1.0,,,,,,,,,
977,2001873,977,0.08014977653967874,1.0,1.0,,,,,,,,,
978,2003922,978,0.13362171687015906,1.0,1.0,,,,,,,,,
979,2005971,979,0.1120546834560174,1.0,1.0,,,,,,,,,
980,2008020,980,0.1228292851931896,1.0,1.0,,,,,,,,,
981,2010069,981,0.0947924300171572,0.0,0.9375,,,,,,,,,
982,2012118,982,0.0989391372618077,1.0,1.0,,,,,,,,,
983,2014167,983,0.09817543189427264,1.0,1.0,,,,,,,,,
984,2016216,984,0.11570232192797794,1.0,1.0,,,,,,,,,
985,2018265,985,0.08855488097897203,0.0,0.9285714285714286,,,,,,,,,
986,2020314,986,0.10428843445305351,1.0,1.0,,,,,,,,,
987,2022363,987,0.09011951235457961,0.0,0.8461538461538461,,,,,,,,,
988,2024412,988,0.11679119396751259,1.0,1.0,,,,,,,,,
989,2026461,989,0.10751061175036013,1.0,1.0,,,,,,,,,
990,2028510,990,0.1507733149779162,1.0,1.0,,,,,,,,,
991,2030559,991,0.0796072611972192,1.0,1.0,,,,,,,,,
992,2032608,992,0.12015737799792825,1.0,1.0,,,,,,,,,
993,2034657,993,0.1012219286557773,0.0,0.9444444444444444,,,,,,,,,
994,2036706,994,0.11072352075835955,0.0,0.9230769230769231,,,,,,,,,
995,2038755,995,0.08092344634631836,0.0,0.9333333333333333,,,,,,,,,
996,2040804,996,0.0989525736218723,1.0,1.0,,,,,,,,,
997,2042853,997,0.0856070901750907,1.0,1.0,,,,,,,,,
998,2044902,998,0.09068972358103448,0.0,0.8888888888888888,,,,,,,,,
999,2046951,999,0.09668652074375643,0.0,0.8666666666666667,,,,,,,,,
1000,2049000,1000,0.0863912314598539,1.0,1.0,,,,,,,,,
1001,2051049,1001,0.09556555103082116,1.0,1.0,,,,,,,,,
1002,2053098,1002,0.08116501744688595,0.0,0.8571428571428571,,,,,,,,,
1003,2055147,1003,0.10818160940468205,1.0,1.0,,,,,,,,,
1004,2057196,1004,0.11173570341647074,1.0,1.0,,,,,,,,,
1005,2059245,1005,0.11958506631690796,0.0,0.8666666666666667,,,,,,,,,
1006,2061294,1006,0.07934583803105916,1.0,1.0,,,,,,,,,
1007,2063343,1007,0.09395438821421258,0.0,0.8666666666666667,,,,,,,,,
1008,2065392,1008,0.11056279863630597,0.0,0.8181818181818182,,,,,,,,,
1009,2067441,1009,0.08129015322806452,1.0,1.0,,,,,,,,,
1010,2069490,1010,0.08421378085631771,1.0,1.0,,,,,,,,,
1011,2071539,1011,0.07819748519063605,0.0,0.8461538461538461,,,,,,,,,
1012,2073588,1012,0.08657190015125203,1.0,1.0,,,,,,,,,
1013,2075637,1013,0.11188738952655286,1.0,1.0,,,,,,,,,
1014,2077686,1014,0.09772235484722776,1.0,1.0,,,,,,,,,
1015,2079735,1015,0.11013804319294286,0.0,0.9285714285714286,,,,,,,,,
1016,2081784,1016,0.09307435867207016,1.0,1.0,,,,,,,,,
1017,2083833,1017,0.08295908402408814,1.0,1.0,,,,,,,,,
1018,2085882,1018,0.0795038570218029,0.0,0.9166666666666666,,,,,,,,,
1019,2087931,1019,0.07788868162372992,0.0,0.8823529411764706,,,,,,,,,
1020,2089980,1020,0.10886505538269417,1.0,1.0,,,,,,,,,
1021,2092029,1021,0.07557276135204616,1.0,1.0,,,,,,,,,
1022,2094078,1022,0.09451797011744859,1.0,1.0,,,,,,,,,
1023,2096127,1023,0.0743506380781109,0.0,0.9333333333333333,,,,,,,,,
1024,2098176,1024,0.07352300132898432,1.0,1.0,,,,,,,,,
1025,2100225,1025,0.09070580099060885,1.0,1.0,0.18289779834227224,1.0,1.0,,,,,,
1026,2102274,1026,0.08389393666547963,1.0,1.0,,,,,,,,,
1027,2104323,1027,0.09684826059552801,1.0,1.0,,,,,,,,,
1028,2106372,1028,0.08050169416962986,0.0,0.9090909090909091,,,,,,,,,
1029,2108421,1029,0.110592989933198,0.0,0.8823529411764706,,,,,,,,,
1030,2110470,1030,0.10490169344145471,0.0,0.9285714285714286,,,,,,,,,
1031,2112519,1031,0.10106364896071557,1.0,1.0,,,,,,,,,
1032,2114568,1032,0.1181769258638014,1.0,1.0,,,,,,,,,
1033,2116617,1033,0.109258600473535,1.0,1.0,,,,,,,,,
1034,2118666,1034,0.10044463295411998,0.0,0.9473684210526315,,,,,,,,,
1035,2120715,1035,0.07192024170755573,1.0,1.0,,,,,,,,,
1036,2122764,1036,0.11793773623162804,1.0,1.0,,,,,,,,,
1037,2124813,1037,0.09494754492723337,0.0,0.9090909090909091,,,,,,,,,
1038,2126862,1038,0.1024953762184682,1.0,1.0,,,,,,,,,
1039,2128911,1039,0.09450326169256021,0.0,0.8571428571428571,,,,,,,,,
1040,2130960,1040,0.09969788709558712,0.0,0.9285714285714286,,,,,,,,,
1041,2133009,1041,0.09887606682089423,1.0,1.0,,,,,,,,,
1042,2135058,1042,0.09641145061609345,1.0,1.0,,,,,,,,,
1043,2137107,1043,0.1027391455871541,1.0,1.0,,,,,,,,,
1044,2139156,1044,0.13389417897607342,0.0,0.9285714285714286,,,,,,,,,
1045,2141205,1045,0.08447262377848164,0.0,0.6428571428571429,,,,,,,,,
1046,2143254,1046,0.08824720964134003,0.0,0.9411764705882353,,,,,,,,,
1047,2145303,1047,0.0782001276284442,0.0,0.8571428571428571,,,,,,,,,
1048,2147352,1048,0.10236144342780204,0.0,0.9285714285714286,,,,,,,,,
1049,2149401,1049,0.09756298971589422,1.0,1.0,,,,,,,,,
1050,2151450,1050,0.08732661656119131,1.0,1.0,,,,,,,,,
1051,2153499,1051,0.12287401411209634,1.0,1.0,,,,,,,,,
1052,2155548,1052,0.11320167441021539,1.0,1.0,,,,,,,,,
1053,2157597,1053,0.08189618427046837,0.0,0.8181818181818182,,,,,,,,,
1054,2159646,1054,0.09441637622963547,0.0,0.8888888888888888,,,,,,,,,
1055,2161695,1055,0.10582630249117322,1.0,1.0,,,,,,,,,
1056,2163744,1056,0.11885633937082775,1.0,1.0,,,,,,,,,
1057,2165793,1057,0.07181676060291467,1.0,1.0,,,,,,,,,
1058,2167842,1058,0.11055970278112569,0.0,0.8888888888888888,,,,,,,,,
1059,2169891,1059,0.15035044795378014,1.0,1.0,,,,,,,,,
1060,2171940,1060,0.1044820548789693,0.0,0.8461538461538461,,,,,,,,,
1061,2173989,1061,0.08906382579582639,0.0,0.9375,,,,,,,,,
1062,2176038,1062,0.08924346277170268,0.0,0.9285714285714286,,,,,,,,,
1063,2178087,1063,0.08650961242904623,1.0,1.0,,,,,,,,,
1064,2180136,1064,0.0763507047386178,0.0,0.9375,,,,,,,,,
1065,2182185,1065,0.10345100226762274,1.0,1.0,,,,,,,,,
1066,2184234,1066,0.08231724975816666,0.0,0.9375,,,,,,,,,
1067,2186283,1067,0.1040133437455294,0.0,0.8666666666666667,,,,,,,,,
1068,2188332,1068,0.09612467576456138,0.0,0.9333333333333333,,,,,,,,,
1069,2190381,1069,0.0992735594502108,0.0,0.9,,,,,,,,,
1070,2192430,1070,0.07525595800849402,0.0,0.9333333333333333,,,,,,,,,
1071,2194479,1071,0.0905649280587768,0.0,0.9375,,,,,,,,,
1072,2196528,1072,0.13040567819756788,0.0,0.7692307692307693,,,,,,,,,
1073,2198577,1073,0.055647890663259446,0.0,0.8333333333333334,,,,,,,,,
1074,2200626,1074,0.10162274215492846,0.0,0.9285714285714286,,,,,,,,,
1075,2202675,1075,0.11146240663347168,0.0,0.8666666666666667,,,,,,,,,
1076,2204724,1076,0.08654896231876569,0.0,0.9333333333333333,,,,,,,,,
1077,2206773,1077,0.12244166064345571,1.0,1.0,,,,,,,,,
1078,2208822,1078,0.0668946906029034,1.0,1.0,,,,,,,,,
1079,2210871,1079,0.08052500992375058,0.0,0.9411764705882353,,,,,,,,,
1080,2212920,1080,0.10628858595079009,1.0,1.0,,,,,,,,,
1081,2214969,1081,0.10872426047896169,1.0,1.0,,,,,,,,,
1082,2217018,1082,0.1486467260281651,1.0,1.0,,,,,,,,,
1083,2219067,1083,0.11913592644135472,0.0,0.9375,,,,,,,,,
1084,2221116,1084,0.08368424046814592,0.0,0.9375,,,,,,,,,
1085,2223165,1085,0.10300608347694601,0.0,0.9333333333333333,,,,,,,,,
1086,2225214,1086,0.09576564698305504,0.0,0.9333333333333333,,,,,,,,,
1087,2227263,1087,0.10417767837394122,1.0,1.0,,,,,,,,,
1088,2229312,1088,0.10862761362578549,0.0,0.9166666666666666,,,,,,,,,
1089,2231361,1089,0.0935412016676267,0.0,0.875,,,,,,,,,
1090,2233410,1090,0.11007757746006967,0.0,0.8666666666666667,,,,,,,,,
1091,2235459,1091,0.0790204958618487,0.0,0.9230769230769231,,,,,,,,,
1092,2237508,1092,0.0725463369844501,0.0,0.95,,,,,,,,,
1093,2239557,1093,0.11272743929206758,0.0,0.8571428571428571,,,,,,,,,
1094,2241606,1094,0.10790550035255767,1.0,1.0,0.17003985011640105,1.0,1.0,,,,,,
1095,2243655,1095,0.11889221026116806,1.0,1.0,,,,,,,,,
1096,2245704,1096,0.09224494188911493,1.0,1.0,,,,,,,,,
1097,2247753,1097,0.06923228328169163,0.0,0.9230769230769231,,,,,,,,,
1098,2249802,1098,0.11369670119165454,1.0,1.0,,,,,,,,,
1099,2251851,1099,0.07820410539215011,1.0,1.0,,,,,,,,,
1100,2253900,1100,0.12417692980906395,0.0,0.9166666666666666,,,,,,,,,
1101,2255949,1101,0.10512457192805143,0.0,0.9285714285714286,,,,,,,,,
1102,2257998,1102,0.10881363333688657,0.0,0.9285714285714286,,,,,,,,,
1103,2260047,1103,0.08755875616724923,0.0,0.9411764705882353,,,,,,,,,
1104,2262096,1104,0.13901305001895944,1.0,1.0,,,,,,,,,
1105,2264145,1105,0.10432720217025926,1.0,1.0,,,,,,,,,
1106,2266194,1106,0.11863103620810242,0.0,0.875,,,,,,,,,
1107,2268243,1107,0.11602690818788151,0.0,0.9285714285714286,,,,,,,,,
1108,2270292,1108,0.11119720360378545,0.0,0.7333333333333333,,,,,,,,,
1109,2272341,1109,0.09992981490758354,1.0,1.0,,,,,,,,,
1110,2274390,1110,0.1006162573826034,0.0,0.9375,,,,,,,,,
1111,2276439,1111,0.08504901241034545,0.0,0.8571428571428571,,,,,,,,,
1112,2278488,1112,0.12664779448827845,0.0,0.9375,,,,,,,,,
1113,2280537,1113,0.06777929542215877,0.0,0.9333333333333333,,,,,,,,,
1114,2282586,1114,0.09210017663392404,1.0,1.0,,,,,,,,,
1115,2284635,1115,0.0808934738920452,1.0,1.0,,,,,,,,,
1116,2286684,1116,0.08842603106771471,0.0,0.9444444444444444,,,,,,,,,
